1,0.54493,0.73819,0.51367,-9.7946,0.29695,-13.268,0.85918,0.69585,0.16182,0.54493,-176.05,0.54493,-9.7946,0.34562,0.29695,1,1,0.93843,0.88066,0.93843,0.88066,5.7951e+05,6.1753e+05,1,1.0712,252.88,1.035,63948,270.89,1,762.88,249.23,0.0037907
1,0.55147,0.74261,0.51984,-9.9122,0.30412,-13.348,0.86175,0.70002,0.16771,0.54493,-178.16,0.55809,-10.031,0.35291,0.30051,1.012,1.0241,0.9497,0.89123,0.93843,0.88066,5.8646e+05,6.2494e+05,1,1.0712,251.85,1.035,63431,269.79,1.012,859.14,257.52,0.0038363
1,0.57272,0.75678,0.53987,-10.294,0.32801,-13.603,0.86993,0.71338,0.18786,0.54493,-185.03,0.60193,-10.819,0.37705,0.31209,1.051,1.1046,0.98629,0.92557,0.93843,0.88066,6.0906e+05,6.4902e+05,1,1.0712,253.09,1.035,64056,271.11,1.051,843.61,251.08,0.003984
1,0.64847,0.80527,0.61127,-11.656,0.42051,-14.474,0.89737,0.75909,0.27269,0.54493,-209.5,0.77167,-13.87,0.4686,0.35337,1.19,1.4161,1.1167,1.048,0.93843,0.88066,6.8961e+05,7.3485e+05,1,1.0712,251.14,1.035,63073,269.03,1.19,744.19,248.91,0.0045044
1,0.76835,0.87656,0.72428,-13.81,0.59036,-15.755,0.93625,0.82628,0.45361,0.54493,-248.23,1.0834,-19.473,0.63056,0.4187,1.41,1.9881,1.3232,1.2417,0.93843,0.88066,8.171e+05,8.7071e+05,1,1.0712,237.05,1.035,56194,253.93,1.41,765.55,235.63,0.005305
1,0.91548,0.95681,0.86297,-16.455,0.83811,-17.198,0.97817,0.90193,0.76727,0.54493,-295.76,1.538,-27.644,0.85681,0.49887,1.68,2.8224,1.5766,1.4795,0.93843,0.88066,9.7357e+05,1.0374e+06,1,1.0712,252.3,1.035,63654,270.26,1.68,816.57,251.11,0.0062409
1,1.0844,1.0413,1.0222,-19.491,1.1759,-18.717,1.0205,0.98162,1.2752,0.54493,-350.34,2.158,-38.788,1.1524,0.59093,1.99,3.9601,1.8675,1.7525,0.93843,0.88066,1.1532e+06,1.2289e+06,1,1.0712,262.12,1.035,68706,280.78,1.99,905.27,253.28,0.0072401
1,1.2915,1.1364,1.2174,-23.213,1.6679,-20.426,1.066,1.0713,2.1541,0.54493,-417.24,3.0608,-55.016,1.5646,0.70377,2.37,5.6169,2.2241,2.0872,0.93843,0.88066,1.3734e+06,1.4635e+06,1,1.0712,251.02,1.035,63013,268.9,2.37,761.51,243.81,0.0083348
1,1.5476,1.244,1.4588,-27.817,2.3951,-22.36,1.1154,1.1727,3.7066,0.54493,-499.98,4.3952,-79,2.1473,0.84333,2.84,8.0656,2.6652,2.5011,0.93843,0.88066,1.6458e+06,1.7538e+06,1,1.0712,304.11,1.035,92483,325.76,2.84,847.75,292.63,0.0094519
1,1.8909,1.3751,1.7825,-33.987,3.5755,-24.716,1.1726,1.2962,6.761,0.54493,-610.89,6.5614,-117.94,3.0491,1.0304,3.47,12.041,3.2564,3.0559,0.93843,0.88066,2.0109e+06,2.1428e+06,1,1.0712,260.62,1.035,67925,279.18,3.47,897.74,246.92,0.010443
1,2.3432,1.5308,2.2088,-42.117,5.4906,-27.514,1.2372,1.443,12.865,0.54493,-757.02,10.076,-181.1,4.4378,1.2769,4.3,18.49,4.0353,3.7868,0.93843,0.88066,2.4919e+06,2.6554e+06,1,1.0712,291.16,1.035,84774,311.89,4.3,822.75,281.73,0.010621
1,2.9535,1.7186,2.7841,-53.087,8.7233,-30.89,1.3109,1.62,25.764,0.54493,-954.19,16.008,-287.73,6.6542,1.6095,5.42,29.376,5.0863,4.7732,0.93843,0.88066,3.1409e+06,3.347e+06,1,1.0712,267.46,1.035,71535,286.5,5.42,907.84,261.7,0.0082825
1,3.7818,1.9447,3.5649,-67.975,14.302,-34.954,1.3945,1.8331,54.088,0.54493,-1221.8,26.246,-471.75,10.256,2.0608,6.94,48.164,6.5127,6.1118,0.93843,0.88066,4.0218e+06,4.2856e+06,1,1.0712,251.71,1.035,63359,269.63,6.94,876.3,242.87,-0.00011245
1,4.9153,2.217,4.6333,-88.348,24.16,-39.849,1.489,2.0899,118.75,0.54493,-1588,44.336,-796.9,16.226,2.6785,9.02,81.36,8.4647,7.9436,0.93843,0.88066,5.2272e+06,5.5701e+06,1,1.0712,285.01,1.035,81230,305.3,9.02,799.34,269.19,-0.01618
1,1.5953,1.2631,1.685,-2.3055,2.545,-1.8254,1.1239,1.334,4.06,1.5953,-3.3319,1.5953,-2.3055,2.2645,2.545,1,1,0.99505,0.99012,0.99505,0.99012,6.0354e+05,6.0655e+05,1,1.0712,246.43,1.035,60728,263.98,1,865.81,242.9,0.011344
1,1.6144,1.2706,1.7052,-2.3332,2.6064,-1.8363,1.1272,1.342,4.2079,1.5953,-3.3719,1.6338,-2.3612,2.3123,2.5755,1.012,1.0241,1.007,1.002,0.99505,0.99012,6.1079e+05,6.1383e+05,1,1.0712,283.24,1.035,80225,303.41,1.012,755.6,266.37,0.011403
1,1.6767,1.2949,1.7709,-2.4231,2.8112,-1.8713,1.1379,1.3676,4.7134,1.5953,-3.5018,1.7622,-2.5467,2.4705,2.6748,1.051,1.1046,1.0458,1.0406,0.99505,0.99012,6.3433e+05,6.3748e+05,1,1.0712,299.14,1.035,89486,320.44,1.051,878.43,287.08,0.011574
1,1.8984,1.3778,2.0051,-2.7436,3.604,-1.9912,1.1738,1.4553,6.8418,1.5953,-3.965,2.2591,-3.2648,3.0703,3.0285,1.19,1.4161,1.1841,1.1782,0.99505,0.99012,7.1822e+05,7.2179e+05,1,1.0712,278.44,1.035,77531,298.27,1.19,839.05,261.63,0.011849
1,2.2494,1.4998,2.3758,-3.2508,5.0597,-2.1675,1.2247,1.5841,11.381,1.5953,-4.698,3.1716,-4.5836,4.1315,3.5884,1.41,1.9881,1.403,1.3961,0.99505,0.99012,8.51e+05,8.5523e+05,1,1.0712,262.85,1.035,69090,281.56,1.41,776.6,259.36,0.011003
