! AIRS solar data file for AIRS SRF 31 Mar 2008 m140
!     Tef = 156.339 K, yoffset = -14.0 um
! Data for 649-1614 cm-1 comes from M.P. Thekaekara, 1973 Solar
! Energy v.14 p.109-127 (supplied to us by Chris Barnet).  The ~80
! cm-1 point spacing data has been interpolated to the AIRS
! channel freqs and converted to W/(m2.sr.cm-1).
!
! Data for 2181-2665 cm-1 comes from ATMOS Solar Spectra, and was
! supplied to us by ATMOS Principal Investigator Michael Gunson.
! In particular we used the file "atmos_corrected_solar.mat".
! This data was then directly convolved with the estimated AIRS
! SRFs for each channel to approximate the effective AIRS solar.
!
!chan   frequency    solar
!---- ----------- --------
 1023  1010.0479   37.5974
 1024  1010.4847   37.6300
 1025  1010.9220   37.6629
 1026  1011.3595   37.6957
 1027  1011.7975   37.7286
 1028  1012.2358   37.7616
 1029  1012.6745   37.7945
 1030  1013.1136   37.8274
 1031  1013.5530   37.8606
 1032  1013.9929   37.8934
 1033  1014.4330   37.9266
 1034  1014.8736   37.9598
 1035  1015.3146   37.9927
 1036  1015.7559   38.0262
 1037  1016.1976   38.0592
 1038  1016.6396   38.0924
 1039  1017.0821   38.1260
 1040  1017.5249   38.1589
 1041  1017.9681   38.1926
 1042  1018.4117   38.2260
 1043  1018.8556   38.2591
 1044  1019.3000   38.2931
 1045  1019.7447   38.3261
 1046  1020.1897   38.3598
 1047  1020.6352   38.3937
 1048  1021.0811   38.4266
 1049  1021.5273   38.4609
 1050  1021.9739   38.4944
 1051  1022.4209   38.5277
 1052  1022.8683   38.5622
 1053  1023.3160   38.5953
 1054  1023.7642   38.6294
 1055  1024.2127   38.6636
 1056  1024.6616   38.6967
 1057  1025.1109   38.7313
 1058  1025.5606   38.7652
 1059  1026.0106   38.7986
 1060  1026.4611   38.8336
 1061  1026.9119   38.8668
 1062  1027.3631   38.9011
 1063  1027.8147   38.9360
 1064  1028.2667   38.9691
 1065  1028.7191   39.0041
 1066  1029.1718   39.0382
 1067  1029.6250   39.0719
 1068  1030.0785   39.1072
 1069  1030.5324   39.1407
 1070  1030.9868   39.1752
 1071  1031.4415   39.2104
 1072  1031.8966   39.2438
 1073  1032.3520   39.2794
 1074  1032.8079   39.3135
 1075  1033.2642   39.3476
 1076  1033.7209   39.3833
 1077  1034.1779   39.4169
 1078  1034.6354   39.4520
 1079  1035.0932   39.4872
 1080  1035.5515   39.5210
 1081  1036.0101   39.5569
 1082  1036.4691   39.5910
 1083  1036.9285   39.6259
 1084  1037.3883   39.6616
 1085  1037.8486   39.6954
 1086  1038.3092   39.7312
 1087  1038.7702   39.7661
 1088  1039.2316   39.8005
 1089  1039.6934   39.8368
 1090  1040.1556   39.8710
 1091  1040.6182   39.9065
 1092  1041.0812   39.9421
 1093  1041.5446   39.9765
 1094  1042.0084   40.0128
 1095  1042.4726   40.0476
 1096  1042.9372   40.0829
 1097  1043.4022   40.1189
 1098  1043.8676   40.1535
 1099  1044.3334   40.1897
 1100  1044.7996   40.2250
 1101  1045.2662   40.2603
 1102  1045.7332   40.2967
 1103  1046.2006   40.3315
 1104  1056.0801   41.0872
 1105  1056.5559   41.1237
 1106  1057.0322   41.1602
 1107  1057.5088   41.1968
 1108  1057.9859   41.2334
 1109  1058.4634   41.2700
 1110  1058.9412   41.3067
 1111  1059.4195   41.3434
 1112  1059.8982   41.3802
 1113  1060.3773   41.4170
 1114  1060.8569   41.4538
 1115  1061.3368   41.4907
 1116  1061.8172   41.5276
 1117  1062.2979   41.5646
 1118  1062.7791   41.6015
 1119  1063.2607   41.6386
 1120  1063.7427   41.6757
 1121  1064.2251   41.7127
 1122  1064.7080   41.7500
 1123  1065.1912   41.7871
 1124  1065.6749   41.8245
 1125  1066.1590   41.8617
 1126  1066.6435   41.8990
 1127  1067.1284   41.9365
 1128  1067.6138   41.9736
 1129  1068.0995   42.0114
 1130  1068.5857   42.0487
 1131  1069.0723   42.0862
 1132  1069.5594   42.1239
 1133  1070.0468   42.1613
 1134  1070.5347   42.1992
 1135  1071.0230   42.2367
 1136  1071.5117   42.2745
 1137  1072.0008   42.3125
 1138  1072.4904   42.3499
 1139  1072.9803   42.3883
 1140  1073.4707   42.4258
 1141  1073.9616   42.4639
 1142  1074.4528   42.5020
 1143  1074.9445   42.5396
 1144  1075.4366   42.5784
 1145  1075.9291   42.6158
 1146  1076.4221   42.6544
 1147  1076.9155   42.6926
 1148  1077.4093   42.7306
 1149  1077.9036   42.7694
 1150  1078.3982   42.8070
 1151  1078.8933   42.8462
 1152  1079.3889   42.8839
 1153  1079.8848   42.9227
 1154  1080.3812   42.9614
 1155  1080.8781   42.9993
 1156  1081.3753   43.0389
 1157  1081.8730   43.0764
 1158  1082.3711   43.1162
 1159  1082.8697   43.1541
 1160  1083.3687   43.1930
 1161  1083.8681   43.2326
 1162  1084.3680   43.2702
 1163  1084.8683   43.3104
 1164  1085.3690   43.3483
 1165  1085.8702   43.3883
 1166  1086.3718   43.4268
 1167  1086.8738   43.4653
 1168  1087.3763   43.5054
 1169  1087.8792   43.5436
 1170  1088.3826   43.5837
 1171  1088.8864   43.6223
 1172  1089.3906   43.6619
 1173  1089.8953   43.7013
 1174  1090.4004   43.7406
 1175  1090.9060   43.7806
 1176  1091.4120   43.8188
 1177  1091.9184   43.8595
 1178  1092.4253   43.8982
 1179  1092.9327   43.9384
 1180  1093.4404   43.9781
 1181  1093.9487   44.0173
 1182  1094.4573   44.0576
 1183  1094.9665   44.0968
 1184  1095.4760   44.1372
 1185  1095.9860   44.1768
 1186  1096.4965   44.2168
 1187  1097.0074   44.2568
 1188  1097.5187   44.2967
 1189  1098.0305   44.3370
 1190  1098.5428   44.3768
 1191  1099.0555   44.4173
 1192  1099.5686   44.4573
 1193  1100.0822   44.4976
 1194  1100.5963   44.5380
 1195  1101.1108   44.5781
 1196  1101.6257   44.6188
 1197  1102.1411   44.6590
 1198  1102.6570   44.6996
 1199  1103.1733   44.7402
 1200  1103.6900   44.7807
 1201  1104.2073   44.8213
 1202  1104.7249   44.8621
 1203  1105.2431   44.9027
 1204  1105.7617   44.9436
 1205  1106.2807   44.9843
 1206  1106.8002   45.0253
 1207  1107.3202   45.0660
 1208  1107.8406   45.1072
 1209  1108.3615   45.1480
 1210  1108.8828   45.1892
 1211  1109.4046   45.2303
 1212  1109.9269   45.2713
 1213  1110.4496   45.3128
 1214  1110.9728   45.3536
 1215  1111.4964   45.3954
 1216  1112.0205   45.4363
 1217  1112.5451   45.4781
 1218  1113.0702   45.5193
 1219  1113.5957   45.5608
 1220  1114.1216   45.6025
 1221  1114.6481   45.6440
 1222  1115.1750   45.6856
 1223  1115.7023   45.7271
 1224  1116.2302   45.7693
 1225  1116.7585   45.8105
 1226  1117.2872   45.8529
 1227  1117.8165   45.8941
 1228  1118.3462   45.9368
 1229  1118.8763   45.9781
 1230  1119.4070   46.0206
 1231  1119.9381   46.0624
 1232  1120.4697   46.1045
 1233  1121.0018   46.1469
 1234  1121.5343   46.1888
 1235  1122.0673   46.2315
 1236  1122.6008   46.2733
 1237  1123.1347   46.3162
 1238  1123.6692   46.3581
 1239  1124.2041   46.4007
 1240  1124.7394   46.4435
 1241  1125.2753   46.4857
 1242  1125.8116   46.5287
 1243  1126.3485   46.5709
 1244  1126.8857   46.6141
 1245  1127.4235   46.6565
 1246  1127.9618   46.6995
 1247  1128.5005   46.7422
 1248  1129.0397   46.7851
 1249  1129.5794   46.8282
 1250  1130.1196   46.8711
 1251  1130.6602   46.9143
 1252  1131.2014   46.9572
 1253  1131.7430   47.0006
 1254  1132.2851   47.0435
 1255  1132.8277   47.0870
 1256  1133.3708   47.1301
 1257  1133.9143   47.1736
 1258  1134.4584   47.2168
 1259  1135.0029   47.2604
 1260  1135.5479   47.3038
 1261  1136.0934   47.3474
 1262  1136.6394   47.3909
 1263  1216.9787   53.8935
 1264  1217.4857   53.9346
 1265  1217.9931   53.9764
 1266  1218.5009   54.0176
 1267  1219.0092   54.0593
 1268  1219.5179   54.1009
 1269  1220.0270   54.1422
 1270  1220.5365   54.1844
 1271  1221.0465   54.2254
 1272  1221.5568   54.2678
 1273  1222.0676   54.3089
 1274  1222.5788   54.3513
 1275  1223.0905   54.3927
 1276  1223.6025   54.4347
 1277  1224.1150   54.4767
 1278  1224.6280   54.5183
 1279  1225.1413   54.5609
 1280  1225.6551   54.6021
 1281  1226.1693   54.6450
 1282  1226.6839   54.6862
 1283  1227.1990   54.7291
 1284  1227.7144   54.7707
 1285  1228.2303   54.8132
 1286  1228.7467   54.8555
 1287  1229.2635   54.8974
 1288  1229.7807   54.9403
 1289  1230.2983   54.9819
 1290  1230.8164   55.0251
 1291  1231.3349   55.0667
 1292  1231.8538   55.1099
 1293  1232.3731   55.1518
 1294  1232.8929   55.1947
 1295  1233.4132   55.2371
 1296  1233.9338   55.2797
 1297  1234.4549   55.3225
 1298  1234.9765   55.3649
 1299  1235.4984   55.4080
 1300  1236.0208   55.4504
 1301  1236.5437   55.4935
 1302  1237.0670   55.5360
 1303  1237.5907   55.5792
 1304  1238.1148   55.6217
 1305  1238.6394   55.6651
 1306  1239.1645   55.7076
 1307  1239.6899   55.7510
 1308  1240.2158   55.7938
 1309  1240.7422   55.8371
 1310  1241.2690   55.8801
 1311  1241.7962   55.9232
 1312  1242.3239   55.9666
 1313  1242.8520   56.0095
 1314  1243.3806   56.0532
 1315  1243.9096   56.0960
 1316  1244.4390   56.1400
 1317  1244.9689   56.1827
 1318  1245.4992   56.2267
 1319  1246.0300   56.2697
 1320  1246.5612   56.3136
 1321  1247.0929   56.3568
 1322  1247.6250   56.4006
 1323  1248.1576   56.4441
 1324  1248.6906   56.4877
 1325  1249.2241   56.5316
 1326  1249.7580   56.5749
 1327  1250.2923   56.6192
 1328  1250.8271   56.6624
 1329  1251.3624   56.7068
 1330  1251.8981   56.7500
 1331  1252.4343   56.7946
 1332  1252.9709   56.8380
 1333  1253.5079   56.8824
 1334  1254.0455   56.9262
 1335  1254.5834   56.9703
 1336  1255.1218   57.0144
 1337  1255.6607   57.0583
 1338  1256.2001   57.1029
 1339  1256.7398   57.1466
 1340  1257.2801   57.1913
 1341  1257.8208   57.2352
 1342  1258.3619   57.2799
 1343  1258.9035   57.3239
 1344  1259.4456   57.3686
 1345  1259.9881   57.4128
 1346  1260.5311   57.4574
 1347  1261.0746   57.5018
 1348  1261.6185   57.5465
 1349  1262.1628   57.5909
 1350  1262.7076   57.6358
 1351  1263.2529   57.6802
 1352  1263.7987   57.7252
 1353  1264.3449   57.7696
 1354  1264.8915   57.8147
 1355  1265.4387   57.8591
 1356  1265.9863   57.9045
 1357  1266.5343   57.9489
 1358  1267.0829   57.9943
 1359  1267.6318   58.0389
 1360  1268.1813   58.0842
 1361  1268.7312   58.1291
 1362  1269.2816   58.1741
 1363  1269.8325   58.2195
 1364  1270.3838   58.2643
 1365  1270.9356   58.3101
 1366  1271.4878   58.3545
 1367  1272.0406   58.4009
 1368  1272.5937   58.4449
 1369  1284.3537   59.4096
 1370  1284.9170   59.4566
 1371  1285.4807   59.5021
 1372  1286.0450   59.5491
 1373  1286.6098   59.5949
 1374  1287.1750   59.6417
 1375  1287.7407   59.6878
 1376  1288.3069   59.7345
 1377  1288.8736   59.7809
 1378  1289.4408   59.8275
 1379  1290.0084   59.8742
 1380  1290.5765   59.9207
 1381  1291.1452   59.9676
 1382  1291.7143   60.0141
 1383  1292.2839   60.0611
 1384  1292.8540   60.1076
 1385  1293.4245   60.1549
 1386  1293.9956   60.2014
 1387  1294.5671   60.2487
 1388  1295.1392   60.2954
 1389  1295.7117   60.3427
 1390  1296.2847   60.3896
 1391  1296.8582   60.4369
 1392  1297.4323   60.4839
 1393  1298.0068   60.5312
 1394  1298.5817   60.5785
 1395  1299.1572   60.6258
 1396  1299.7332   60.6733
 1397  1300.3097   60.7206
 1398  1300.8867   60.7682
 1399  1301.4641   60.8153
 1400  1302.0421   60.8633
 1401  1302.6205   60.9104
 1402  1303.1995   60.9585
 1403  1303.7790   61.0057
 1404  1304.3589   61.0539
 1405  1304.9394   61.1012
 1406  1305.5203   61.1495
 1407  1306.1018   61.1969
 1408  1306.6837   61.2453
 1409  1307.2662   61.2927
 1410  1307.8491   61.3412
 1411  1308.4326   61.3888
 1412  1309.0166   61.4373
 1413  1309.6010   61.4851
 1414  1310.1860   61.5335
 1415  1310.7715   61.5814
 1416  1311.3575   61.6302
 1417  1311.9440   61.6780
 1418  1312.5310   61.7267
 1419  1313.1185   61.7750
 1420  1313.7065   61.8236
 1421  1314.2950   61.8720
 1422  1314.8840   61.9207
 1423  1315.4736   61.9691
 1424  1316.0636   62.0180
 1425  1316.6542   62.0665
 1426  1317.2452   62.1154
 1427  1317.8368   62.1641
 1428  1318.4289   62.2131
 1429  1319.0215   62.2618
 1430  1319.6146   62.3109
 1431  1320.2083   62.3597
 1432  1320.8024   62.4090
 1433  1321.3971   62.4579
 1434  1321.9923   62.5073
 1435  1322.5880   62.5562
 1436  1323.1842   62.6057
 1437  1323.7809   62.6547
 1438  1324.3782   62.7044
 1439  1324.9759   62.7534
 1440  1325.5742   62.8032
 1441  1326.1730   62.8524
 1442  1326.7724   62.9023
 1443  1327.3722   62.9515
 1444  1327.9726   63.0015
 1445  1328.5735   63.0508
 1446  1329.1749   63.1009
 1447  1329.7768   63.1504
 1448  1330.3793   63.2005
 1449  1330.9823   63.2503
 1450  1331.5858   63.3002
 1451  1332.1898   63.3503
 1452  1332.7944   63.4002
 1453  1333.3995   63.4506
 1454  1334.0051   63.5004
 1455  1334.6113   63.5510
 1456  1335.2180   63.6008
 1457  1335.8252   63.6516
 1458  1336.4329   63.7014
 1459  1337.0412   63.7523
 1460  1337.6500   63.8023
 1461  1338.2593   63.8533
 1462  1338.8692   63.9035
 1463  1338.1662   63.8454
 1464  1338.6744   63.8875
 1465  1339.1829   63.9297
 1466  1339.6919   63.9720
 1467  1340.2013   64.0142
 1468  1340.7110   64.0565
 1469  1341.2212   64.0988
 1470  1341.7318   64.1413
 1471  1342.2428   64.1835
 1472  1342.7542   64.2261
 1473  1343.2660   64.2686
 1474  1343.7782   64.3110
 1475  1344.2909   64.3537
 1476  1344.8039   64.3962
 1477  1345.3174   64.4390
 1478  1345.8312   64.4817
 1479  1346.3455   64.5242
 1480  1346.8602   64.5672
 1481  1347.3753   64.6099
 1482  1347.8908   64.6529
 1483  1348.4067   64.6958
 1484  1348.9230   64.7384
 1485  1349.4398   64.7818
 1486  1349.9570   64.8247
 1487  1350.4745   64.8678
 1488  1350.9925   64.9106
 1489  1351.5109   64.9540
 1490  1352.0298   64.9968
 1491  1352.5490   65.0404
 1492  1353.0687   65.0835
 1493  1353.5887   65.1269
 1494  1354.1092   65.1704
 1495  1354.6301   65.2135
 1496  1355.1515   65.2573
 1497  1355.6732   65.3003
 1498  1356.1954   65.3445
 1499  1356.7180   65.3880
 1500  1357.2410   65.4311
 1501  1357.7644   65.4750
 1502  1358.2883   65.5185
 1503  1358.8125   65.5626
 1504  1359.3372   65.6060
 1505  1359.8623   65.6502
 1506  1360.3879   65.6937
 1507  1360.9138   65.7380
 1508  1361.4402   65.7816
 1509  1361.9670   65.8258
 1510  1362.4942   65.8698
 1511  1363.0219   65.9138
 1512  1363.5500   65.9581
 1513  1364.0785   66.0020
 1514  1364.6074   66.0465
 1515  1365.1368   66.0905
 1516  1365.6666   66.1350
 1517  1366.1968   66.1792
 1518  1366.7274   66.2237
 1519  1367.2585   66.2681
 1520  1367.7900   66.3126
 1521  1368.3219   66.3571
 1522  1368.8543   66.4016
 1523  1369.3871   66.4463
 1524  1369.9203   66.4908
 1525  1370.4540   66.5357
 1526  1370.9880   66.5803
 1527  1371.5225   66.6252
 1528  1372.0575   66.6700
 1529  1372.5929   66.7149
 1530  1373.1287   66.7598
 1531  1373.6649   66.8047
 1532  1374.2016   66.8499
 1533  1374.7387   66.8947
 1534  1375.2763   66.9401
 1535  1375.8143   66.9850
 1536  1376.3527   67.0304
 1537  1376.8916   67.0755
 1538  1377.4308   67.1208
 1539  1377.9706   67.1663
 1540  1378.5108   67.2114
 1541  1379.0514   67.2572
 1542  1379.5924   67.3023
 1543  1380.1339   67.3482
 1544  1380.6758   67.3934
 1545  1381.2182   67.4393
 1546  1381.7610   67.4848
 1547  1382.3042   67.5305
 1548  1382.8479   67.5763
 1549  1383.3921   67.6220
 1550  1383.9366   67.6681
 1551  1384.4817   67.7137
 1552  1385.0271   67.7599
 1553  1385.5730   67.8056
 1554  1386.1194   67.8520
 1555  1386.6662   67.8978
 1556  1387.2134   67.9441
 1557  1387.7611   67.9902
 1558  1388.3092   68.0365
 1559  1388.8578   68.0828
 1560  1389.4068   68.1290
 1561  1389.9563   68.1756
 1562  1390.5062   68.2217
 1563  1391.0566   68.2685
 1564  1391.6074   68.3147
 1565  1392.1587   68.3616
 1566  1392.7104   68.4080
 1567  1393.2625   68.4548
 1568  1393.8151   68.5014
 1569  1394.3682   68.5482
 1570  1394.9217   68.5951
 1571  1395.4757   68.6419
 1572  1396.0301   68.6889
 1573  1396.5850   68.7358
 1574  1397.1403   68.7829
 1575  1397.6961   68.8298
 1576  1398.2524   68.8771
 1577  1398.8091   68.9240
 1578  1399.3662   68.9715
 1579  1399.9238   69.0185
 1580  1400.4819   69.0661
 1581  1401.0404   69.1132
 1582  1401.5994   69.1609
 1583  1402.1588   69.2081
 1584  1402.7187   69.2559
 1585  1403.2791   69.3032
 1586  1403.8399   69.3510
 1587  1404.4011   69.3985
 1588  1404.9629   69.4465
 1589  1405.5251   69.4940
 1590  1406.0877   69.5421
 1591  1406.6508   69.5897
 1592  1407.2144   69.6378
 1593  1407.7784   69.6856
 1594  1408.3429   69.7339
 1595  1408.9079   69.7817
 1596  1409.4733   69.8302
 1597  1410.0392   69.8781
 1598  1410.6056   69.9266
 1599  1411.1724   69.9746
 1600  1411.7397   70.0232
 1601  1412.3075   70.0714
 1602  1412.8757   70.1201
 1603  1413.4444   70.1684
 1604  1414.0136   70.2172
 1605  1414.5832   70.2655
 1606  1415.1533   70.3145
 1607  1415.7239   70.3629
 1608  1416.2949   70.4120
 1609  1416.8664   70.4606
 1610  1417.4384   70.5097
 1611  1418.0109   70.5584
 1612  1418.5838   70.6076
 1613  1419.1572   70.6564
 1614  1419.7311   70.7058
 1615  1420.3054   70.7547
 1616  1420.8802   70.8041
 1617  1421.4555   70.8532
 1618  1422.0313   70.9027
 1619  1422.6075   70.9518
 1620  1423.1842   71.0015
 1621  1423.7614   71.0508
 1622  1424.3391   71.1005
 1623  1424.9173   71.1500
 1624  1425.4959   71.1998
 1625  1426.0750   71.2494
 1626  1426.6546   71.2992
 1627  1427.2347   71.3489
 1628  1427.8152   71.3990
 1629  1428.3962   71.4487
 1630  1428.9778   71.4990
 1631  1429.5597   71.5487
 1632  1430.1422   71.5992
 1633  1430.7252   71.6489
 1634  1431.3086   71.6996
 1635  1431.8925   71.7493
 1636  1432.4770   71.8002
 1637  1433.0618   71.8500
 1638  1433.6472   71.9010
 1639  1434.2331   71.9510
 1640  1434.8194   72.0021
 1641  1435.4063   72.0521
 1642  1435.9936   72.1034
 1643  1436.5814   72.1533
 1644  1437.1697   72.2049
 1645  1437.7585   72.2549
 1646  1438.3478   72.3067
 1647  1438.9376   72.3566
 1648  1439.5278   72.4086
 1649  1440.1186   72.4587
 1650  1440.7098   72.5107
 1651  1441.3016   72.5608
 1652  1441.8938   72.6129
 1653  1442.4865   72.6634
 1654  1443.0797   72.7152
 1655  1460.2707   74.2026
 1656  1460.8790   74.2560
 1657  1461.4878   74.3083
 1658  1462.0972   74.3614
 1659  1462.7070   74.4137
 1660  1463.3173   74.4667
 1661  1463.9282   74.5194
 1662  1464.5395   74.5725
 1663  1465.1514   74.6255
 1664  1465.7638   74.6783
 1665  1466.3767   74.7315
 1666  1466.9901   74.7843
 1667  1467.6040   74.8377
 1668  1468.2184   74.8906
 1669  1468.8333   74.9440
 1670  1469.4488   74.9970
 1671  1470.0647   75.0504
 1672  1470.6812   75.1035
 1673  1471.2982   75.1570
 1674  1471.9157   75.2102
 1675  1472.5337   75.2638
 1676  1473.1523   75.3169
 1677  1473.7713   75.3706
 1678  1474.3909   75.4239
 1679  1475.0110   75.4776
 1680  1475.6316   75.5310
 1681  1476.2527   75.5846
 1682  1476.8744   75.6383
 1683  1477.4965   75.6918
 1684  1478.1192   75.7457
 1685  1478.7424   75.7992
 1686  1479.3661   75.8531
 1687  1479.9904   75.9068
 1688  1480.6152   75.9606
 1689  1481.2405   76.0145
 1690  1481.8663   76.0683
 1691  1482.4926   76.1222
 1692  1483.1195   76.1761
 1693  1483.7469   76.2301
 1694  1484.3748   76.2840
 1695  1485.0033   76.3381
 1696  1485.6322   76.3920
 1697  1486.2618   76.4462
 1698  1486.8918   76.5002
 1699  1487.5224   76.5544
 1700  1488.1534   76.6084
 1701  1488.7851   76.6627
 1702  1489.4172   76.7167
 1703  1490.0499   76.7710
 1704  1490.6831   76.8252
 1705  1491.3169   76.8794
 1706  1491.9512   76.9337
 1707  1492.5860   76.9880
 1708  1493.2213   77.0423
 1709  1493.8572   77.0967
 1710  1494.4936   77.1510
 1711  1495.1306   77.2054
 1712  1495.7681   77.2598
 1713  1496.4061   77.3143
 1714  1497.0447   77.3687
 1715  1497.6838   77.4231
 1716  1498.3235   77.4776
 1717  1498.9636   77.5321
 1718  1499.6044   77.5867
 1719  1500.2456   77.6357
 1720  1500.8875   77.6789
 1721  1501.5298   77.7279
 1722  1502.1727   77.7922
 1723  1502.8161   77.8589
 1724  1503.4601   77.9167
 1725  1504.1047   77.9718
 1726  1504.7497   78.0248
 1727  1505.3953   78.0739
 1728  1506.0415   78.1304
 1729  1506.6882   78.1883
 1730  1507.3355   78.2463
 1731  1507.9833   78.3071
 1732  1508.6316   78.3721
 1733  1509.2805   78.4334
 1734  1509.9300   78.4865
 1735  1510.5800   78.5479
 1736  1511.2306   78.6035
 1737  1511.8817   78.6461
 1738  1512.5333   78.6960
 1739  1513.1855   78.7667
 1740  1513.8383   78.8295
 1741  1514.4916   78.8667
 1742  1515.1455   78.9120
 1743  1515.7999   78.9708
 1744  1516.4549   79.0185
 1745  1517.1105   79.0618
 1746  1517.7666   79.1075
 1747  1518.4232   79.1569
 1748  1519.0804   79.2093
 1749  1519.7382   79.2509
 1750  1520.3965   79.2901
 1751  1521.0554   79.3346
 1752  1521.7149   79.4001
 1753  1522.3749   79.4605
 1754  1523.0355   79.5030
 1755  1523.6966   79.5650
 1756  1524.3583   79.6337
 1757  1525.0206   79.6917
 1758  1525.6834   79.7445
 1759  1526.3468   79.8061
 1760  1527.0108   79.8625
 1761  1541.1032   80.6652
 1762  1541.7791   80.6398
 1763  1542.4556   80.7700
 1764  1543.1326   80.9002
 1765  1543.8103   80.9213
 1766  1544.4885   80.8840
 1767  1545.1673   80.9563
 1768  1545.8466   81.0902
 1769  1546.5266   81.1385
 1770  1547.2071   81.1852
 1771  1547.8882   81.2299
 1772  1548.5699   81.2766
 1773  1549.2522   81.3049
 1774  1549.9351   81.3349
 1775  1550.6185   81.4185
 1776  1551.3026   81.5239
 1777  1551.9872   81.5980
 1778  1552.6724   81.6897
 1779  1553.3582   81.7701
 1780  1554.0446   81.8383
 1781  1554.7316   81.9551
 1782  1555.4191   82.0375
 1783  1556.1073   82.1294
 1784  1556.7960   82.2613
 1785  1557.4854   82.4365
 1786  1558.1753   82.6030
 1787  1558.8658   82.7634
 1788  1559.5569   82.8753
 1789  1560.2486   82.9477
 1790  1560.9409   83.0963
 1791  1561.6338   83.2740
 1792  1562.3273   83.4459
 1793  1563.0214   83.5750
 1794  1563.7161   83.6998
 1795  1564.4114   83.8551
 1796  1565.1073   84.0559
 1797  1565.8037   84.1231
 1798  1566.5008   84.0362
 1799  1567.1985   84.2175
 1800  1567.8968   84.5139
 1801  1568.5957   84.6401
 1802  1569.2952   84.6345
 1803  1569.9953   84.6799
 1804  1570.6960   84.7816
 1805  1571.3973   84.5453
 1806  1572.0992   84.4085
 1807  1572.8017   84.6257
 1808  1573.5048   84.8204
 1809  1574.2085   85.1522
 1810  1574.9128   85.1648
 1811  1575.6178   85.0669
 1812  1576.3233   85.0367
 1813  1577.0295   85.0560
 1814  1577.7363   85.1431
 1815  1578.4437   85.0737
 1816  1579.1517   84.9826
 1817  1579.8603   85.0777
 1818  1580.5695   85.2137
 1819  1581.2793   85.1997
 1820  1581.9898   85.2078
 1821  1582.7008   85.0629
 1822  1583.4125   84.9577
 1823  1584.1248   85.0117
 1824  1584.8378   85.0660
 1825  1585.5513   85.1350
 1826  1586.2654   84.9663
 1827  1586.9802   85.1579
 1828  1587.6956   85.3159
 1829  1588.4116   85.2915
 1830  1589.1283   85.1943
 1831  1589.8455   85.1382
 1832  1590.5634   85.2805
 1833  1591.2819   85.4429
 1834  1592.0011   85.5403
 1835  1592.7208   85.4226
 1836  1593.4412   85.3350
 1837  1594.1622   85.6306
 1838  1594.8839   85.8076
 1839  1595.6061   85.6495
 1840  1596.3290   85.5603
 1841  1597.0526   85.7203
 1842  1597.7767   85.9672
 1843  1598.5015   86.1116
 1844  1599.2269   86.1333
 1845  1599.9530   86.1564
 1846  1600.6797   86.2068
 1847  1601.4070   85.5367
 1848  1602.1350   85.1933
 1849  1602.8636   86.0884
 1850  1603.5928   86.6654
 1851  1604.3227   86.6067
 1852  1605.0532   86.6289
 1853  1605.7843   86.7402
 1854  1606.5161   86.1901
 1855  1607.2485   85.5045
 1856  1607.9816   86.0754
 1857  1608.7153   86.8327
 1858  1609.4496   87.0119
 1859  1610.1846   87.1820
 1860  1610.9203   87.2936
 1861  1611.6565   87.3770
 1862  1612.3935   87.2580
 1863  1613.1310   87.2162
 1864  1613.8692   87.2685
 1865  2181.5032  160.7783
 1866  2182.4089  161.9272
 1867  2183.3154  161.2785
 1868  2184.2225  162.8205
 1869  2185.1305  162.8074
 1870  2186.0391  161.2936
 1871  2186.9486  162.6834
 1872  2187.8587  163.2889
 1873  2188.7696  162.4539
 1874  2189.6813  162.3536
 1875  2190.5937  163.6299
 1876  2191.5069  163.1890
 1877  2192.4208  164.0016
 1878  2193.3354  164.6290
 1879  2194.2508  163.9382
 1880  2195.1670  165.5380
 1881  2196.0839  164.7045
 1882  2197.0015  162.7475
 1883  2197.9200  164.7600
 1884  2198.8391  165.3044
 1885  2199.7591  163.1817
 1886  2200.6797  164.7036
 1887  2201.6012  165.7728
 1888  2202.5234  164.9239
 1889  2203.4463  165.3740
 1890  2204.3701  166.9144
 1891  2205.2945  166.0537
 1892  2206.2198  163.8306
 1893  2207.1458  165.7402
 1894  2208.0725  165.2984
 1895  2209.0001  161.9733
 1896  2209.9284  164.0157
 1897  2210.8574  166.8330
 1898  2211.7872  168.1640
 1899  2212.7178  169.2235
 1900  2213.6492  169.4738
 1901  2214.5813  169.6987
 1902  2215.5142  169.1163
 1903  2216.4479  169.2803
 1904  2217.3823  169.9959
 1905  2218.3175  168.4875
 1906  2219.2535  165.9140
 1907  2220.1903  169.2007
 1908  2221.1278  170.6606
 1909  2222.0661  170.0147
 1910  2223.0052  172.0325
 1911  2223.9451  170.3304
 1912  2224.8857  169.7307
 1913  2225.8271  171.8056
 1914  2226.7693  170.3563
 1915  2227.7123  169.9180
 1916  2228.6560  171.9673
 1917  2229.6006  171.4154
 1918  2230.5459  171.5441
 1919  2231.4920  171.2916
 1920  2232.4389  171.3470
 1921  2233.3866  171.0436
 1922  2234.3350  171.2574
 1923  2235.2843  171.7559
 1924  2236.2343  169.7457
 1925  2237.1851  170.6179
 1926  2238.1367  169.9968
 1927  2239.0891  168.0934
 1928  2240.0423  173.0226
 1929  2240.9963  174.2029
 1930  2241.9511  174.4199
 1931  2242.9067  175.1454
 1932  2243.8630  174.1301
 1933  2244.8202  175.0891
