1.19,2.9978,1.2353,0.23697,1.0299,63.865,301.16,1,-2.3484
1.19,2.9838,1.2323,0.29023,1.0295,63.865,301.16,1,-1.8599
1.19,3.0159,1.2407,0.2961,1.0367,84.142,307.16,1,-2.7008
1.19,2.9875,1.2374,0.3474,1.0363,84.142,307.16,1,-1.7521
1.19,3.0019,1.2274,0.062198,1.018,40.655,298.16,1,-2.6405
1.19,2.9918,1.2257,0.12197,1.0179,40.655,298.16,1,-2.0764
1.19,2.9401,1.2302,0.33685,1.0258,75.648,297.16,1,-2.7349
1.19,2.9293,1.2289,0.38521,1.026,75.648,297.16,1,-2.1173
1.19,2.9183,1.2276,0.43149,1.0262,75.648,297.16,1,-1.9481
1.19,2.9885,1.2254,0.061921,1.0161,39.213,297.35,1,-2.2295
1.19,2.9444,1.2325,0.39027,1.0301,85.646,302.55,1,-2.4219
1.19,2.9312,1.2284,0.43676,1.03,85.646,302.55,1,-2.0552
1.19,2.9116,1.2244,0,1.0142,38.804,291.16,1,-2.1418
1.19,2.9914,1.2246,0,1.0144,32.537,299.14,1,-2.0104
1.41,2.9604,1.2281,0.28818,1.0244,57.443,299.7,1,-2.1919
1.41,2.9452,1.2258,0.33875,1.0243,57.443,299.7,1,-1.9119
1.41,2.9477,1.226,0.12019,1.0182,40.957,294.2,1,-2.316
1.41,2.937,1.2241,0.17674,1.0181,40.957,294.2,1,-1.9748
1.41,3.1599,1.2538,0,1.0385,106.46,308,1,-2.848
1.41,2.9351,1.2318,0.44339,1.0356,106.46,308,1,-3.7625
1.41,2.9132,1.2287,0.48775,1.0352,106.46,308,1,-2.1009
1.41,2.8913,1.2256,0.52999,1.0349,106.46,308,1,-1.9505
1.41,3.1071,1.2182,0,1.009,29.089,305.16,1,-3.1128
1.41,3.0888,1.2168,0.063999,1.009,29.089,305.16,1,-2.1916
1.41,2.9242,1.224,0.28322,1.0218,60.405,295,1,-2.3133
1.41,2.9153,1.2197,0.33328,1.0214,60.405,295,1,-2.1163
1.41,2.9816,1.2296,0.1798,1.0233,46.695,298.16,1,-2.1811
1.41,2.9838,1.2323,0.29023,1.0295,63.865,301.16,1,-2.193
1.41,2.9875,1.2374,0.3474,1.0363,84.142,307.16,1,-2.0467
1.41,2.9918,1.2257,0.12197,1.0179,40.655,298.16,1,-3.0776
1.41,2.9816,1.2239,0.17938,1.0178,40.655,298.16,1,-2.0932
1.41,2.9293,1.2289,0.38521,1.026,75.648,297.16,1,-3.5227
1.41,2.9183,1.2276,0.43149,1.0262,75.648,297.16,1,-2.1369
1.41,2.9067,1.226,0.47575,1.0264,75.648,297.16,1,-1.9387
1.41,2.9788,1.224,0.12143,1.0162,39.213,297.35,1,-2.3015
1.41,2.9689,1.2226,0.1786,1.0162,39.213,297.35,1,-1.9824
1.41,2.9312,1.2284,0.43676,1.03,85.646,302.55,1,-2.5865
1.41,2.9176,1.2253,0.48119,1.0299,85.646,302.55,1,-2.1076
1.41,2.9116,1.2244,0,1.0142,38.804,291.16,1,-3.3933
1.41,2.9073,1.2213,0.060237,1.0135,38.804,291.16,1,-2.2538
1.41,2.9914,1.2246,0,1.0144,32.537,299.14,1,-2.5086
1.41,2.9765,1.2229,0.061673,1.0142,32.537,299.14,1,-2.0115
1.68,2.9452,1.2258,0.33875,1.0243,57.443,299.7,1,-2.2094
1.68,2.9299,1.2238,0.38712,1.0242,57.443,299.7,1,-1.897
1.68,2.937,1.2241,0.17674,1.0181,40.957,294.2,1,-2.4383
1.68,2.9261,1.2221,0.231,1.0179,40.957,294.2,1,-1.9815
1.68,2.9051,1.2185,0,1.0093,28.528,287.2,1,-2.1381
1.68,3.1599,1.2538,0,1.0385,106.46,308,1,-2.6309
1.68,3.1336,1.2516,0.064928,1.0383,106.46,308,1,-2.8194
1.68,2.8913,1.2256,0.52999,1.0349,106.46,308,1,-2.1476
1.68,2.8692,1.2222,0.57019,1.0345,106.46,308,1,-1.9891
1.68,3.0703,1.2153,0.12534,1.009,29.089,305.16,1,-2.2619
1.68,2.9153,1.2197,0.33328,1.0214,60.405,295,1,-2.5844
1.68,2.9063,1.2151,0.38126,1.0208,60.405,295,1,-2.2538
1.68,2.8972,1.2096,0.42721,1.0201,60.405,295,1,-2.2139
1.68,2.9643,1.2269,0.23477,1.0229,46.695,298.16,1,-2.1249
1.68,2.9696,1.2291,0.34123,1.0291,63.865,301.16,1,-2.0892
1.68,3.1523,1.2536,0,1.0384,84.142,307.16,1,-2.7498
1.68,2.9588,1.2341,0.39624,1.0358,84.142,307.16,1,-1.8184
1.68,2.9712,1.222,0.23448,1.0177,40.655,298.16,1,-2.1196
1.68,2.9067,1.226,0.47575,1.0264,75.648,297.16,1,-2.1658
1.68,2.8942,1.2237,0.51804,1.0266,75.648,297.16,1,-1.9405
1.68,2.9689,1.2226,0.1786,1.0162,39.213,297.35,1,-2.4093
1.68,2.9589,1.2212,0.23346,1.0163,39.213,297.35,1,-1.9747
1.68,3.0689,1.241,0,1.028,85.646,302.55,1,-3.551
1.68,2.9176,1.2253,0.48119,1.0299,85.646,302.55,1,-3.1068
1.68,2.9032,1.225,0.52361,1.0298,85.646,302.55,1,-2.1218
1.68,2.8903,1.2243,0.5641,1.0299,85.646,302.55,1,-1.9127
1.68,3.0411,1.2101,0,1.0023,24.428,304.11,1,-2.5127
1.68,3.0365,1.2093,0.062916,1.0026,24.428,304.11,1,-2.1993
1.68,2.9025,1.2176,0.11823,1.0127,38.804,291.16,1,-2.5049
1.68,2.8975,1.2132,0.17401,1.0117,38.804,291.16,1,-2.233
1.68,2.9765,1.2229,0.061673,1.0142,32.537,299.14,1,-2.7512
1.68,2.9616,1.2208,0.12084,1.014,32.537,299.14,1,-2.0225
1.99,2.9299,1.2238,0.38712,1.0242,57.443,299.7,1,-2.1862
1.99,2.9146,1.222,0.43335,1.0242,57.443,299.7,1,-1.8647
1.99,2.9261,1.2221,0.231,1.0179,40.957,294.2,1,-2.5388
1.99,2.9151,1.22,0.28303,1.0178,40.957,294.2,1,-1.9797
1.99,2.8927,1.2169,0.059936,1.0092,28.528,287.2,1,-2.2181
1.99,3.1599,1.2538,0,1.0385,106.46,308,1,-2.5141
1.99,3.1336,1.2516,0.064928,1.0383,106.46,308,1,-2.6149
1.99,3.107,1.2493,0.127,1.0379,106.46,308,1,-2.8115
1.99,2.8692,1.2222,0.57019,1.0345,106.46,308,1,-2.2142
1.99,2.8549,1.22,0.6085,1.0342,106.46,308,1,-2.0083
1.99,3.0516,1.2138,0.18409,1.0091,29.089,305.16,1,-2.337
1.99,3.0326,1.2122,0.24033,1.0091,29.089,305.16,1,-2.0048
1.99,2.9063,1.2151,0.38126,1.0208,60.405,295,1,-4.0859
1.99,2.8972,1.2096,0.42721,1.0201,60.405,295,1,-2.5114
1.99,2.8873,1.2061,0.47118,1.0195,60.405,295,1,-2.3563
1.99,2.8764,1.2072,0.51321,1.0191,60.405,295,1,-2.2212
1.99,2.9468,1.224,0.28737,1.0226,46.695,298.16,1,-2.0545
1.99,2.9552,1.2259,0.39002,1.0287,63.865,301.16,1,-1.9844
1.99,3.1523,1.2536,0,1.0384,84.142,307.16,1,-2.5631
1.99,3.1258,1.2515,0.064765,1.0381,84.142,307.16,1,-2.7719
1.99,2.9588,1.2341,0.39624,1.0358,84.142,307.16,1,-2.7908
1.99,2.9296,1.2305,0.44271,1.0354,84.142,307.16,1,-1.6849
1.99,2.9608,1.22,0.28732,1.0176,40.655,298.16,1,-2.1271
1.99,2.8942,1.2237,0.51804,1.0266,75.648,297.16,1,-2.1821
1.99,2.8815,1.2213,0.55841,1.0267,75.648,297.16,1,-1.9407
1.99,2.9589,1.2212,0.23346,1.0163,39.213,297.35,1,-2.4724
1.99,2.9467,1.2195,0.28606,1.0164,39.213,297.35,1,-1.9514
1.99,3.0689,1.241,0,1.028,85.646,302.55,1,-2.8972
1.99,3.052,1.2405,0.063236,1.0283,85.646,302.55,1,-3.1314
1.99,2.8903,1.2243,0.5641,1.0299,85.646,302.55,1,-2.1106
1.99,2.8798,1.2229,0.60275,1.03,85.646,302.55,1,-1.8851
1.99,2.8764,1.2205,0,1.0109,22.344,287.5,1,-2.0579
1.99,3.0365,1.2093,0.062916,1.0026,24.428,304.11,1,-3.1726
1.99,3.0319,1.2083,0.12349,1.0028,24.428,304.11,1,-2.2921
1.99,2.8975,1.2132,0.17401,1.0117,38.804,291.16,1,-3.4989
1.99,2.8925,1.2079,0.22765,1.0106,38.804,291.16,1,-2.4887
1.99,2.8879,1.2014,0.2792,1.0093,38.804,291.16,1,-2.4017
1.99,2.8825,1.2017,0.3287,1.0085,38.804,291.16,1,-2.2915
1.99,2.9616,1.2208,0.12084,1.014,32.537,299.14,1,-3.0404
1.99,2.9466,1.2187,0.17758,1.0138,32.537,299.14,1,-2.0216
2.37,2.9146,1.222,0.43335,1.0242,57.443,299.7,1,-2.147
2.37,2.899,1.2201,0.47749,1.0241,57.443,299.7,1,-1.8286
2.37,2.9151,1.22,0.28303,1.0178,40.957,294.2,1,-2.6992
2.37,2.9039,1.2176,0.3329,1.0177,40.957,294.2,1,-1.9829
2.37,2.8801,1.2152,0.11748,1.0091,28.528,287.2,1,-2.3606
2.37,2.8674,1.2133,0.17269,1.009,28.528,287.2,1,-2.015
2.37,3.1599,1.2538,0,1.0385,106.46,308,1,-2.4141
2.37,3.1336,1.2516,0.064928,1.0383,106.46,308,1,-2.4983
2.37,3.107,1.2493,0.127,1.0379,106.46,308,1,-2.6006
2.37,3.08,1.2468,0.1863,1.0376,106.46,308,1,-2.8007
2.37,2.8549,1.22,0.6085,1.0342,106.46,308,1,-2.3044
2.37,2.8461,1.2187,0.64508,1.034,106.46,308,1,-2.0103
2.37,2.8371,1.2174,0.67997,1.0339,106.46,308,1,-1.9029
2.37,3.0326,1.2122,0.24033,1.0091,29.089,305.16,1,-2.4648
2.37,3.0134,1.2105,0.29412,1.0091,29.089,305.16,1,-2.0126
2.37,2.8873,1.2061,0.47118,1.0195,60.405,295,1,-3.5254
2.37,2.8764,1.2072,0.51321,1.0191,60.405,295,1,-2.5407
2.37,2.8652,1.2083,0.55334,1.019,60.405,295,1,-2.2714
2.37,2.8539,1.2093,0.59165,1.0191,60.405,295,1,-2.1194
2.37,2.8425,1.2103,0.62818,1.0193,60.405,295,1,-2.0208
2.37,2.9291,1.2207,0.33766,1.0222,46.695,298.16,1,-2.0091
2.37,3.0519,1.2448,0,1.0311,63.865,301.16,1,-2.862
2.37,2.9406,1.2225,0.43665,1.0283,63.865,301.16,1,-1.9143
2.37,3.1523,1.2536,0,1.0384,84.142,307.16,1,-2.4439
2.37,3.1258,1.2515,0.064765,1.0381,84.142,307.16,1,-2.555
2.37,3.0988,1.2492,0.12668,1.0378,84.142,307.16,1,-2.818
2.37,2.9296,1.2305,0.44271,1.0354,84.142,307.16,1,-1.9593
2.37,2.9501,1.2178,0.33798,1.0175,40.655,298.16,1,-2.1376
2.37,2.9393,1.2156,0.38651,1.0174,40.655,298.16,1,-1.8726
2.37,3.0018,1.2371,0,1.0247,75.648,297.16,1,-2.9599
2.37,2.9919,1.2361,0.061991,1.0249,75.648,297.16,1,-3.2947
2.37,2.8815,1.2213,0.55841,1.0267,75.648,297.16,1,-2.2119
2.37,2.8686,1.2186,0.59691,1.0268,75.648,297.16,1,-1.9486
2.37,2.9467,1.2195,0.28606,1.0164,39.213,297.35,1,-2.5197
2.37,2.9311,1.2178,0.3364,1.0164,39.213,297.35,1,-1.9243
2.37,3.0689,1.241,0,1.028,85.646,302.55,1,-2.7431
2.37,3.052,1.2405,0.063236,1.0283,85.646,302.55,1,-2.8047
2.37,3.0348,1.2399,0.12387,1.0287,85.646,302.55,1,-2.944
2.37,3.0174,1.2394,0.18196,1.0291,85.646,302.55,1,-3.9978
2.37,2.8798,1.2229,0.60275,1.03,85.646,302.55,1,-2.0946
2.37,2.8692,1.2214,0.63963,1.0302,85.646,302.55,1,-1.8507
2.37,2.8737,1.2198,0.059543,1.0112,22.344,287.5,1,-2.0504
2.37,2.7717,1.1896,0,0.98537,23.484,279.75,1,-3.0238
2.37,2.7818,1.1921,0.057637,0.98695,23.484,279.75,1,-2.7652
2.37,2.792,1.1944,0.11342,0.98845,23.484,279.75,1,-2.5723
2.37,2.8023,1.1964,0.16737,0.98989,23.484,279.75,1,-2.4187
2.37,2.8128,1.1982,0.21953,0.99128,23.484,279.75,1,-2.2917
2.37,3.0272,1.2075,0.18177,1.003,24.428,304.11,1,-2.4811
2.37,3.0225,1.2066,0.23782,1.0033,24.428,304.11,1,-2.1035
2.37,2.8879,1.2014,0.2792,1.0093,38.804,291.16,1,-4.1316
2.37,2.8825,1.2017,0.3287,1.0085,38.804,291.16,1,-2.6842
2.37,2.8746,1.205,0.37615,1.0085,38.804,291.16,1,-2.3417
2.37,2.8652,1.2077,0.4216,1.0087,38.804,291.16,1,-2.1343
2.37,2.9314,1.2164,0.23194,1.0136,32.537,299.14,1,-2.0282
2.37,2.8655,1.2175,0,1.0085,21.991,286.55,1,-2.1797
